time,sensor_AccelerometerX[],sensor_AccelerometerY[],sensor_AccelerometerZ[],sensor_GyroscopeX[],sensor_GyroscopeY[],sensor_GyroscopeZ[],label_shakestill_STILL,label_shakestill_shake
1659956829153,1.4000000000000001,2.5,9.8,0.10297442586766545,-0.0017453292519943296,-0.019198621771937624,x,
1659956829182,,,,0.2111848394913139,-0.08028514559173916,-0.024434609527920613,x,
1659956829203,1.4000000000000001,2.5,8.9,0.23387411976724015,-0.010471975511965978,0.010471975511965978,x,
1659956829214,1.3,2.4000000000000004,8.5,0.18675022996339327,0.07155849933176751,0.05585053606381855,x,
1659956829433,0.30000000000000004,2.1,8.9,-0.11344640137963143,0.010471975511965978,-0.2059488517353309,x,
1659956829453,,,,0.11693705988362008,-0.09773843811168245,-0.2111848394913139,x,
1659956829469,0.1,2,8.700000000000001,,,,x,
1659956829473,,,,0.14835298641951802,-0.20420352248333656,-0.0767944870877505,x,
1659956829489,0.6000000000000001,2.3000000000000003,8.700000000000001,,,,x,
1659956829497,,,,0.015707963267948967,-0.1239183768915974,0.07330382858376185,x,
1659956829511,1.6,2.7,9.700000000000001,,,,x,
1659956829513,,,,-0.08377580409572782,-0.10821041362364843,0.1710422666954443,x,
1659956829533,,,,-0.09773843811168245,-0.0890117918517108,0.1710422666954443,x,
1659956829549,2,2.7,9.600000000000001,,,,x,
1659956829553,,,,-0.048869219055841226,-0.07504915783575618,0.1361356816555577,x,
1659956829569,1.6,2.6,9,,,,x,
1659956829573,,,,0.012217304763960306,-0.05235987755982989,0.05585053606381855,x,
1659956829592,1.5,2.4000000000000004,9.200000000000001,,,,x,
1659956829593,,,,-0.017453292519943295,-0.006981317007977318,-0.012217304763960306,x,
1659956829612,1.3,2.5,9.1,,,,x,
1659956829614,,,,-0.024434609527920613,0.026179938779914945,-0.03316125578789226,x,
1659956829633,,,,-0.029670597283903602,-0.03316125578789226,-0.05235987755982989,x,
1659956829649,1.3,2.4000000000000004,9.200000000000001,,,,x,
1659956829653,,,,-0.012217304763960306,-0.06806784082777885,-0.07504915783575618,x,
1659956829669,1,2.3000000000000003,9.1,,,,x,
1659956829677,,,,-0.017453292519943295,-0.031415926535897934,-0.09948376736367678,x,
1659956829689,1,2.3000000000000003,8.9,,,,x,
1659956829696,,,,-0.07853981633974483,-0.059341194567807204,-0.08377580409572782,x,
1659956829712,1.1,2.2,8.8,,,,x,
1659956830054,,,,-0.2111848394913139,0.3420845333908886,-0.29146998508305305,x,
1659956830071,-0.2,2.5,9.9,,,,x,
1659956830073,,,,-0.1361356816555577,0.3717551306747922,-0.10995574287564276,x,
1659956830089,0.4,2.7,9.200000000000001,,,,x,
1659956830093,,,,-0.05585053606381855,0.34382986264288296,0.008726646259971648,x,
1659956830109,0.7000000000000001,3,9,,,,x,
1659956830114,,,,-0.013962634015954637,0.21991148575128552,-0.0471238898038469,x,
1659956830137,0.30000000000000004,2.6,10.200000000000001,0.027925268031909273,0.14311699866353503,-0.12740903539558607,x,
1659956830153,,,,0.1710422666954443,0.11868238913561441,-0.13089969389957473,x,
1659956830175,0.4,2.5,9.3,0.28099800957108706,0.11519173063162576,-0.09250245035569947,x,
1659956830201,0.5,3.1,9.1,0.2670353755551324,0.1832595714594046,-0.03839724354387525,x,
1659956830221,,,,0.1832595714594046,0.3665191429188092,0.029670597283903602,x,
1659956830229,0.7000000000000001,2.8000000000000003,8.200000000000001,,,,x,
1659956830243,,,,0.0471238898038469,0.4799655442984406,0.006981317007977318,x,
1659956830249,0.2,3.1,8.9,,,,,
1659956830261,,,,-0.09250245035569947,0.4642575810304917,-0.013962634015954637,,
1659956830277,-0.30000000000000004,3.1,9.9,-0.0890117918517108,0.43982297150257105,-0.005235987755982989,,
1659956830291,0.1,3.1,9.3,,,,,
1659956830293,,,,0.09250245035569947,0.4066617157146788,0.10122909661567112,,
1659956830318,-0.7000000000000001,3.1,8.4,0.27401669256310973,0.33161255787892263,0.18675022996339327,,
1659956830333,,,,0.2635447170511438,0.2949606435870417,0.12042771838760874,,
1659956830349,-0.2,2.9000000000000004,8.200000000000001,,,,,
1659956830574,,,,0.05061454830783556,0.003490658503988659,-0.012217304763960306,,
